student_id,weakest_sub,weakest_sub_enc,addition_score,addition_ratio,addition_correct,comparing_fractions_score,comparing_fractions_ratio,comparing_fractions_correct,division_score,division_ratio,division_correct,fraction_to_decimal_score,fraction_to_decimal_ratio,fraction_to_decimal_correct,multiplication_score,multiplication_ratio,multiplication_correct,ordering_fractions_score,ordering_fractions_ratio,ordering_fractions_correct,simplifying_fractions_score,simplifying_fractions_ratio,simplifying_fractions_correct,subtraction_score,subtraction_ratio,subtraction_correct
S02791,Simplifying Fractions,6,10,0.5,2,10,0.5,2,14,0.7,3,12,0.6,3,20,1.0,5,16,0.8,4,8,0.4,1,12,0.6,3
S03800,Division,2,10,0.5,2,12,0.6,2,4,0.2,0,6,0.3,1,10,0.5,2,20,1.0,5,6,0.3,0,12,0.6,3
S01859,Comparing Fractions,1,12,0.6,3,6,0.3,1,12,0.6,3,12,0.6,3,14,0.7,3,14,0.7,3,10,0.5,2,10,0.5,2
S04150,Ordering Fractions,5,10,0.5,2,8,0.4,2,16,0.8,3,8,0.4,2,16,0.8,4,6,0.3,1,16,0.8,4,10,0.5,2
S05721,Ordering Fractions,5,6,0.3,1,8,0.4,2,16,0.8,4,12,0.6,3,12,0.6,3,6,0.3,1,12,0.6,3,14,0.7,3
S00686,Subtraction,7,8,0.4,2,6,0.3,1,6,0.3,1,14,0.7,3,18,0.9,4,10,0.5,2,12,0.6,3,4,0.2,1
S03756,Multiplication,4,18,0.9,4,12,0.6,3,18,0.9,4,12,0.6,3,4,0.2,1,16,0.8,4,18,0.9,4,18,0.9,4
S00382,Fraction to Decimal,3,12,0.6,3,12,0.6,3,12,0.6,2,8,0.4,1,8,0.4,2,16,0.8,3,12,0.6,3,18,0.9,4
S01076,Subtraction,7,14,0.7,3,10,0.5,2,12,0.6,3,10,0.5,2,16,0.8,3,16,0.8,4,14,0.7,3,8,0.4,2
S06368,Simplifying Fractions,6,8,0.4,2,8,0.4,2,12,0.6,3,12,0.6,3,16,0.8,4,12,0.6,3,0,0.0,0,12,0.6,3
S05889,Fraction to Decimal,3,12,0.6,3,12,0.6,3,12,0.6,3,0,0.0,0,8,0.4,2,12,0.6,3,8,0.4,2,8,0.4,2
S03040,Division,2,10,0.5,1,18,0.9,4,10,0.5,2,16,0.8,4,12,0.6,3,14,0.7,3,10,0.5,2,12,0.6,3
S04774,Addition,0,4,0.2,1,18,0.9,4,8,0.4,1,12,0.6,2,10,0.5,2,20,1.0,5,10,0.5,2,18,0.9,4
S04930,Division,2,16,0.8,4,20,1.0,5,4,0.2,0,12,0.6,3,14,0.7,3,12,0.6,2,20,1.0,5,14,0.7,3
S00034,Simplifying Fractions,6,16,0.8,4,12,0.6,3,20,1.0,5,6,0.3,1,12,0.6,3,14,0.7,3,6,0.3,1,16,0.8,4
S03150,Fraction to Decimal,3,20,1.0,5,18,0.9,4,14,0.7,3,6,0.3,0,20,1.0,5,12,0.6,3,16,0.8,4,12,0.6,3
S02378,Fraction to Decimal,3,10,0.5,2,10,0.5,2,16,0.8,4,4,0.2,1,12,0.6,2,4,0.2,1,8,0.4,1,10,0.5,2
S05208,Division,2,20,1.0,5,12,0.6,3,4,0.2,1,18,0.9,4,14,0.7,3,4,0.2,1,16,0.8,4,16,0.8,4
S06203,Addition,0,0,0.0,0,12,0.6,3,4,0.2,1,12,0.6,3,8,0.4,2,8,0.4,2,20,1.0,5,12,0.6,3
S04642,Subtraction,7,8,0.4,1,14,0.7,3,14,0.7,3,4,0.2,0,12,0.6,2,16,0.8,4,12,0.6,3,4,0.2,0
S00031,Fraction to Decimal,3,8,0.4,1,14,0.7,2,6,0.3,1,2,0.1,0,12,0.6,3,12,0.6,3,16,0.8,4,14,0.7,3
S01052,Comparing Fractions,1,6,0.3,1,4,0.2,1,4,0.2,0,6,0.3,1,10,0.5,2,12,0.6,2,10,0.5,1,10,0.5,2
S04390,Simplifying Fractions,6,14,0.7,3,14,0.7,2,14,0.7,3,14,0.7,3,12,0.6,2,14,0.7,3,10,0.5,2,10,0.5,2
S05194,Fraction to Decimal,3,20,1.0,5,12,0.6,3,12,0.6,3,4,0.2,1,14,0.7,3,8,0.4,2,12,0.6,3,12,0.6,3
S03751,Fraction to Decimal,3,10,0.5,2,18,0.9,4,8,0.4,1,4,0.2,1,8,0.4,2,12,0.6,2,16,0.8,4,10,0.5,2
S02755,Division,2,14,0.7,3,20,1.0,5,4,0.2,1,10,0.5,2,16,0.8,4,12,0.6,3,10,0.5,2,14,0.7,3
S02294,Division,2,14,0.7,2,12,0.6,3,6,0.3,1,12,0.6,3,8,0.4,1,6,0.3,1,16,0.8,4,14,0.7,3
S02276,Subtraction,7,18,0.9,4,16,0.8,4,12,0.6,3,12,0.6,2,20,1.0,5,14,0.7,3,20,1.0,5,8,0.4,1
S00680,Addition,0,4,0.2,0,14,0.7,3,16,0.8,3,12,0.6,3,12,0.6,2,12,0.6,3,16,0.8,4,8,0.4,2
S03837,Comparing Fractions,1,18,0.9,4,4,0.2,0,10,0.5,1,14,0.7,3,10,0.5,2,14,0.7,3,16,0.8,4,16,0.8,4
S04581,Subtraction,7,18,0.9,4,14,0.7,3,12,0.6,3,14,0.7,3,20,1.0,5,8,0.4,1,14,0.7,2,8,0.4,2
S03009,Comparing Fractions,1,16,0.8,4,4,0.2,1,12,0.6,3,14,0.7,3,16,0.8,4,12,0.6,3,12,0.6,3,14,0.7,3
S04998,Multiplication,4,14,0.7,3,10,0.5,1,16,0.8,3,10,0.5,2,4,0.2,0,6,0.3,1,14,0.7,3,20,1.0,5
S05819,Comparing Fractions,1,4,0.2,1,0,0.0,0,8,0.4,2,4,0.2,1,12,0.6,3,12,0.6,3,14,0.7,3,4,0.2,1
S02065,Multiplication,4,8,0.4,2,12,0.6,3,16,0.8,4,18,0.9,4,4,0.2,1,12,0.6,3,6,0.3,1,8,0.4,1
S06304,Multiplication,4,12,0.6,3,16,0.8,4,12,0.6,3,12,0.6,3,8,0.4,2,20,1.0,5,12,0.6,3,20,1.0,5
S03810,Addition,0,4,0.2,0,8,0.4,2,10,0.5,2,12,0.6,1,16,0.8,3,16,0.8,4,6,0.3,1,16,0.8,3
S03285,Comparing Fractions,1,10,0.5,2,2,0.1,0,6,0.3,0,10,0.5,1,10,0.5,2,12,0.6,2,2,0.1,0,16,0.8,4
S03256,Addition,0,4,0.2,1,16,0.8,3,16,0.8,4,12,0.6,3,16,0.8,3,12,0.6,3,10,0.5,2,4,0.2,1
S03876,Simplifying Fractions,6,8,0.4,1,10,0.5,2,16,0.8,3,12,0.6,3,14,0.7,3,12,0.6,3,6,0.3,1,10,0.5,2
S06167,Addition,0,4,0.2,1,16,0.8,4,4,0.2,1,8,0.4,2,4,0.2,1,16,0.8,4,12,0.6,3,16,0.8,4
S05590,Addition,0,0,0.0,0,20,1.0,5,14,0.7,3,6,0.3,1,4,0.2,1,10,0.5,2,10,0.5,2,4,0.2,1
S06246,Comparing Fractions,1,20,1.0,5,8,0.4,2,16,0.8,4,16,0.8,4,12,0.6,3,16,0.8,4,16,0.8,4,20,1.0,5
S05882,Multiplication,4,8,0.4,2,8,0.4,2,16,0.8,4,4,0.2,1,2,0.1,0,12,0.6,3,12,0.6,3,12,0.6,3
S01415,Comparing Fractions,1,12,0.6,3,10,0.5,2,14,0.7,3,12,0.6,2,20,1.0,5,20,1.0,5,14,0.7,3,14,0.7,3
S02312,Multiplication,4,16,0.8,4,10,0.5,2,12,0.6,3,6,0.3,1,4,0.2,1,14,0.7,3,12,0.6,3,16,0.8,4
S04103,Addition,0,4,0.2,0,14,0.7,3,16,0.8,4,8,0.4,2,12,0.6,2,12,0.6,2,18,0.9,4,16,0.8,4
S02770,Comparing Fractions,1,8,0.4,2,6,0.3,1,8,0.4,2,12,0.6,2,8,0.4,1,6,0.3,1,12,0.6,3,10,0.5,2
S03284,Multiplication,4,12,0.6,3,16,0.8,4,12,0.6,3,10,0.5,2,6,0.3,1,16,0.8,4,16,0.8,4,10,0.5,2
S00735,Simplifying Fractions,6,8,0.4,2,20,1.0,5,12,0.6,2,12,0.6,3,12,0.6,2,18,0.9,4,4,0.2,1,20,1.0,5
S06193,Fraction to Decimal,3,12,0.6,3,16,0.8,4,4,0.2,1,4,0.2,1,8,0.4,2,12,0.6,3,12,0.6,3,12,0.6,3
S01517,Ordering Fractions,5,6,0.3,1,10,0.5,1,16,0.8,4,6,0.3,1,12,0.6,3,4,0.2,1,12,0.6,3,16,0.8,4
S03395,Ordering Fractions,5,20,1.0,5,14,0.7,3,20,1.0,5,16,0.8,4,10,0.5,2,8,0.4,2,14,0.7,3,18,0.9,4
S04308,Multiplication,4,12,0.6,3,8,0.4,2,16,0.8,4,10,0.5,2,4,0.2,0,14,0.7,3,16,0.8,4,16,0.8,4
S02047,Division,2,8,0.4,2,16,0.8,4,4,0.2,1,10,0.5,1,14,0.7,3,10,0.5,2,14,0.7,3,14,0.7,3
S00817,Subtraction,7,12,0.6,2,20,1.0,5,14,0.7,3,2,0.1,0,10,0.5,2,16,0.8,3,20,1.0,5,2,0.1,0
S05483,Fraction to Decimal,3,8,0.4,2,8,0.4,2,12,0.6,3,4,0.2,1,14,0.7,3,10,0.5,2,8,0.4,2,14,0.7,3
S06257,Multiplication,4,8,0.4,2,16,0.8,4,4,0.2,1,20,1.0,5,4,0.2,1,8,0.4,2,12,0.6,3,16,0.8,4
S05835,Subtraction,7,4,0.2,1,20,1.0,5,12,0.6,3,8,0.4,2,16,0.8,4,2,0.1,0,12,0.6,3,0,0.0,0
S05854,Division,2,12,0.6,3,20,1.0,5,8,0.4,2,12,0.6,3,14,0.7,3,14,0.7,3,12,0.6,3,12,0.6,3
S00492,Ordering Fractions,5,18,0.9,4,12,0.6,2,18,0.9,4,6,0.3,1,12,0.6,3,6,0.3,1,16,0.8,4,20,1.0,5
S04486,Simplifying Fractions,6,12,0.6,3,10,0.5,2,12,0.6,3,14,0.7,3,16,0.8,4,18,0.9,4,10,0.5,2,14,0.7,3
S05855,Subtraction,7,16,0.8,4,14,0.7,3,10,0.5,2,12,0.6,3,16,0.8,4,12,0.6,3,20,1.0,5,8,0.4,2
S05546,Fraction to Decimal,3,16,0.8,4,2,0.1,0,12,0.6,3,0,0.0,0,16,0.8,4,4,0.2,1,12,0.6,3,4,0.2,1
S02356,Fraction to Decimal,3,14,0.7,3,8,0.4,2,14,0.7,3,4,0.2,1,10,0.5,2,10,0.5,2,12,0.6,3,14,0.7,3
S04043,Ordering Fractions,5,14,0.7,3,18,0.9,4,14,0.7,3,18,0.9,4,14,0.7,2,10,0.5,2,12,0.6,3,14,0.7,3
S02998,Division,2,12,0.6,2,8,0.4,1,8,0.4,2,14,0.7,3,14,0.7,3,12,0.6,3,12,0.6,3,12,0.6,3
S02506,Multiplication,4,8,0.4,1,10,0.5,2,16,0.8,3,12,0.6,3,8,0.4,2,12,0.6,3,18,0.9,4,16,0.8,4
S00009,Subtraction,7,12,0.6,3,12,0.6,3,14,0.7,3,10,0.5,1,20,1.0,5,20,1.0,5,8,0.4,2,6,0.3,1
S05007,Multiplication,4,10,0.5,2,16,0.8,4,20,1.0,5,4,0.2,1,4,0.2,1,14,0.7,3,8,0.4,2,16,0.8,4
S02093,Simplifying Fractions,6,8,0.4,1,10,0.5,2,14,0.7,3,10,0.5,1,16,0.8,4,12,0.6,3,8,0.4,2,14,0.7,3
S04478,Division,2,12,0.6,3,10,0.5,2,10,0.5,2,12,0.6,2,14,0.7,3,14,0.7,3,10,0.5,2,12,0.6,3
S03536,Simplifying Fractions,6,8,0.4,2,8,0.4,2,14,0.7,3,8,0.4,2,10,0.5,2,8,0.4,2,4,0.2,1,10,0.5,2
S00838,Fraction to Decimal,3,8,0.4,2,6,0.3,1,12,0.6,2,6,0.3,1,12,0.6,3,16,0.8,3,20,1.0,5,8,0.4,2
S02615,Comparing Fractions,1,16,0.8,4,6,0.3,1,18,0.9,4,16,0.8,4,12,0.6,3,8,0.4,2,8,0.4,1,8,0.4,2
S02587,Subtraction,7,16,0.8,3,16,0.8,4,8,0.4,2,14,0.7,3,8,0.4,1,10,0.5,2,10,0.5,2,8,0.4,1
S01689,Addition,0,0,0.0,0,14,0.7,3,10,0.5,2,18,0.9,4,8,0.4,2,12,0.6,2,10,0.5,1,10,0.5,2
S05322,Addition,0,2,0.1,0,12,0.6,3,14,0.7,3,4,0.2,1,20,1.0,5,14,0.7,3,20,1.0,5,6,0.3,1
S02997,Division,2,10,0.5,2,6,0.3,0,4,0.2,1,8,0.4,2,14,0.7,3,8,0.4,2,6,0.3,1,8,0.4,2
S04661,Ordering Fractions,5,4,0.2,1,16,0.8,4,18,0.9,4,16,0.8,4,12,0.6,2,4,0.2,1,18,0.9,4,6,0.3,1
S04522,Ordering Fractions,5,8,0.4,0,8,0.4,2,14,0.7,3,10,0.5,2,18,0.9,4,4,0.2,1,12,0.6,2,10,0.5,2
S02092,Addition,0,6,0.3,1,14,0.7,2,12,0.6,2,10,0.5,2,10,0.5,1,6,0.3,1,12,0.6,3,14,0.7,2
S03723,Division,2,12,0.6,2,12,0.6,3,2,0.1,0,12,0.6,3,14,0.7,3,8,0.4,2,8,0.4,1,20,1.0,5
S00787,Fraction to Decimal,3,12,0.6,2,12,0.6,3,14,0.7,3,2,0.1,0,12,0.6,2,12,0.6,2,6,0.3,1,12,0.6,2
S02829,Subtraction,7,16,0.8,4,10,0.5,2,14,0.7,2,10,0.5,2,14,0.7,2,14,0.7,3,20,1.0,5,6,0.3,1
S02543,Subtraction,7,8,0.4,1,6,0.3,1,8,0.4,2,10,0.5,2,10,0.5,2,14,0.7,3,10,0.5,2,6,0.3,1
S00708,Fraction to Decimal,3,12,0.6,3,16,0.8,4,12,0.6,3,12,0.6,2,12,0.6,3,14,0.7,2,14,0.7,3,16,0.8,4
S05708,Ordering Fractions,5,8,0.4,2,16,0.8,4,20,1.0,5,8,0.4,2,12,0.6,3,4,0.2,1,18,0.9,4,14,0.7,3
S03915,Simplifying Fractions,6,14,0.7,3,8,0.4,2,6,0.3,1,18,0.9,4,8,0.4,1,8,0.4,1,4,0.2,1,8,0.4,0
S04628,Ordering Fractions,5,18,0.9,4,10,0.5,2,8,0.4,1,14,0.7,3,10,0.5,2,4,0.2,0,20,1.0,5,14,0.7,3
S03198,Subtraction,7,4,0.2,1,10,0.5,2,10,0.5,2,10,0.5,1,12,0.6,1,6,0.3,1,16,0.8,4,4,0.2,0
S04672,Multiplication,4,12,0.6,3,14,0.7,3,18,0.9,4,14,0.7,3,8,0.4,2,18,0.9,4,14,0.7,3,12,0.6,3
S05980,Comparing Fractions,1,20,1.0,5,4,0.2,1,16,0.8,4,4,0.2,1,12,0.6,3,12,0.6,3,16,0.8,4,12,0.6,3
S04121,Division,2,20,1.0,5,16,0.8,4,8,0.4,2,20,1.0,5,18,0.9,4,18,0.9,4,12,0.6,3,16,0.8,4
S04130,Addition,0,6,0.3,1,14,0.7,3,16,0.8,4,10,0.5,2,14,0.7,3,16,0.8,4,16,0.8,4,12,0.6,3
S00364,Ordering Fractions,5,20,1.0,5,16,0.8,4,8,0.4,2,8,0.4,2,8,0.4,1,6,0.3,1,16,0.8,4,12,0.6,3
S03083,Fraction to Decimal,3,8,0.4,1,16,0.8,4,6,0.3,1,4,0.2,1,10,0.5,2,10,0.5,2,12,0.6,3,10,0.5,2
S01351,Simplifying Fractions,6,10,0.5,2,10,0.5,2,12,0.6,3,8,0.4,1,14,0.7,3,10,0.5,2,8,0.4,2,18,0.9,4
S04078,Addition,0,6,0.3,1,8,0.4,2,10,0.5,2,16,0.8,4,12,0.6,3,8,0.4,1,12,0.6,3,12,0.6,3
S01701,Addition,0,6,0.3,1,10,0.5,2,16,0.8,4,14,0.7,3,8,0.4,1,14,0.7,3,14,0.7,3,12,0.6,3
S04389,Comparing Fractions,1,14,0.7,3,12,0.6,2,16,0.8,3,20,1.0,5,14,0.7,3,20,1.0,5,12,0.6,3,18,0.9,4
S05581,Addition,0,0,0.0,0,12,0.6,3,6,0.3,1,12,0.6,3,12,0.6,3,12,0.6,3,12,0.6,3,12,0.6,3
S02141,Multiplication,4,10,0.5,2,16,0.8,4,16,0.8,3,6,0.3,1,4,0.2,1,20,1.0,5,8,0.4,2,14,0.7,3
S01480,Division,2,14,0.7,3,12,0.6,3,10,0.5,2,16,0.8,4,14,0.7,3,12,0.6,3,14,0.7,3,16,0.8,4
S01492,Fraction to Decimal,3,14,0.7,2,20,1.0,5,10,0.5,2,4,0.2,1,8,0.4,2,16,0.8,3,8,0.4,2,14,0.7,3
S00879,Ordering Fractions,5,8,0.4,1,18,0.9,4,10,0.5,1,16,0.8,4,10,0.5,2,8,0.4,2,16,0.8,3,18,0.9,4
S03441,Simplifying Fractions,6,12,0.6,2,12,0.6,3,8,0.4,2,14,0.7,3,12,0.6,2,10,0.5,2,4,0.2,0,8,0.4,1
S04063,Multiplication,4,16,0.8,3,12,0.6,2,10,0.5,2,8,0.4,1,2,0.1,0,18,0.9,4,14,0.7,3,14,0.7,3
S00310,Simplifying Fractions,6,8,0.4,2,20,1.0,5,20,1.0,5,18,0.9,4,12,0.6,3,10,0.5,2,8,0.4,2,14,0.7,3
S02028,Fraction to Decimal,3,10,0.5,2,18,0.9,4,12,0.6,2,6,0.3,1,12,0.6,3,14,0.7,3,18,0.9,4,14,0.7,3
S04515,Fraction to Decimal,3,10,0.5,2,16,0.8,4,12,0.6,3,4,0.2,0,20,1.0,5,16,0.8,3,10,0.5,2,12,0.6,3
S04813,Fraction to Decimal,3,14,0.7,3,12,0.6,3,14,0.7,3,6,0.3,1,16,0.8,4,20,1.0,5,12,0.6,3,10,0.5,2
S04211,Division,2,12,0.6,2,10,0.5,2,6,0.3,1,10,0.5,2,12,0.6,3,8,0.4,1,8,0.4,2,20,1.0,5
S04284,Fraction to Decimal,3,10,0.5,2,10,0.5,2,8,0.4,1,6,0.3,1,12,0.6,3,16,0.8,4,16,0.8,4,8,0.4,1
S00350,Simplifying Fractions,6,16,0.8,3,16,0.8,4,16,0.8,3,14,0.7,3,16,0.8,4,14,0.7,3,10,0.5,2,20,1.0,5
S00626,Ordering Fractions,5,10,0.5,2,16,0.8,4,12,0.6,3,20,1.0,5,12,0.6,3,8,0.4,2,12,0.6,3,10,0.5,2
S04855,Fraction to Decimal,3,14,0.7,3,14,0.7,3,12,0.6,3,8,0.4,1,8,0.4,1,14,0.7,3,12,0.6,3,10,0.5,1
S04359,Addition,0,6,0.3,1,12,0.6,2,12,0.6,3,12,0.6,3,16,0.8,4,8,0.4,2,14,0.7,3,8,0.4,1
S01951,Simplifying Fractions,6,16,0.8,3,6,0.3,1,20,1.0,5,8,0.4,1,8,0.4,2,14,0.7,3,6,0.3,1,14,0.7,3
S03611,Ordering Fractions,5,16,0.8,4,18,0.9,4,20,1.0,5,12,0.6,3,20,1.0,5,10,0.5,2,14,0.7,3,12,0.6,3
S04129,Simplifying Fractions,6,16,0.8,4,16,0.8,4,16,0.8,4,10,0.5,2,20,1.0,5,14,0.7,3,8,0.4,1,14,0.7,3
S03725,Fraction to Decimal,3,12,0.6,3,4,0.2,0,12,0.6,3,2,0.1,0,18,0.9,4,12,0.6,3,6,0.3,1,18,0.9,4
S03085,Comparing Fractions,1,20,1.0,5,4,0.2,0,8,0.4,2,12,0.6,2,10,0.5,2,16,0.8,4,12,0.6,3,12,0.6,3
S05747,Simplifying Fractions,6,12,0.6,3,16,0.8,4,20,1.0,5,12,0.6,3,20,1.0,5,12,0.6,3,8,0.4,2,12,0.6,3
S05806,Comparing Fractions,1,12,0.6,3,0,0.0,0,18,0.9,4,14,0.7,3,18,0.9,4,20,1.0,5,10,0.5,2,18,0.9,4
S01032,Simplifying Fractions,6,16,0.8,4,14,0.7,3,12,0.6,3,10,0.5,2,12,0.6,3,16,0.8,3,0,0.0,0,14,0.7,3
S05355,Fraction to Decimal,3,10,0.5,2,8,0.4,2,12,0.6,3,8,0.4,2,12,0.6,3,12,0.6,3,12,0.6,3,8,0.4,2
S00872,Ordering Fractions,5,16,0.8,4,18,0.9,4,10,0.5,2,18,0.9,4,12,0.6,2,8,0.4,2,20,1.0,5,18,0.9,4
S03900,Addition,0,8,0.4,1,10,0.5,2,14,0.7,3,12,0.6,3,16,0.8,3,12,0.6,3,16,0.8,4,12,0.6,3
S01574,Division,2,12,0.6,2,18,0.9,4,4,0.2,1,14,0.7,3,14,0.7,3,12,0.6,3,8,0.4,2,12,0.6,3
S05948,Multiplication,4,12,0.6,3,6,0.3,1,14,0.7,3,8,0.4,2,2,0.1,0,6,0.3,1,10,0.5,2,16,0.8,4
S04667,Comparing Fractions,1,10,0.5,2,4,0.2,0,12,0.6,2,8,0.4,2,4,0.2,1,16,0.8,4,6,0.3,1,8,0.4,1
S06098,Subtraction,7,8,0.4,2,8,0.4,2,4,0.2,1,8,0.4,2,4,0.2,1,16,0.8,4,8,0.4,2,0,0.0,0
S01734,Comparing Fractions,1,10,0.5,2,6,0.3,1,14,0.7,3,6,0.3,1,20,1.0,5,12,0.6,3,14,0.7,3,10,0.5,2
S01526,Fraction to Decimal,3,8,0.4,2,8,0.4,1,10,0.5,2,6,0.3,1,10,0.5,2,16,0.8,4,12,0.6,2,18,0.9,4
S04636,Simplifying Fractions,6,12,0.6,3,10,0.5,1,12,0.6,2,14,0.7,3,10,0.5,2,14,0.7,3,8,0.4,0,10,0.5,2
S06351,Simplifying Fractions,6,16,0.8,4,12,0.6,3,12,0.6,3,4,0.2,1,12,0.6,3,20,1.0,5,0,0.0,0,12,0.6,3
S01323,Simplifying Fractions,6,12,0.6,3,4,0.2,1,12,0.6,1,10,0.5,1,6,0.3,0,2,0.1,0,2,0.1,0,6,0.3,1
S06378,Simplifying Fractions,6,12,0.6,3,12,0.6,3,8,0.4,2,0,0.0,0,12,0.6,3,12,0.6,3,0,0.0,0,16,0.8,4
S05778,Multiplication,4,8,0.4,2,16,0.8,4,8,0.4,2,20,1.0,5,6,0.3,1,8,0.4,2,14,0.7,3,12,0.6,3
S04913,Simplifying Fractions,6,10,0.5,2,14,0.7,3,12,0.6,3,4,0.2,1,14,0.7,2,14,0.7,3,2,0.1,0,8,0.4,1
S00152,Multiplication,4,16,0.8,3,14,0.7,3,12,0.6,2,18,0.9,4,10,0.5,2,12,0.6,2,12,0.6,3,16,0.8,3
S05116,Ordering Fractions,5,16,0.8,4,12,0.6,3,8,0.4,2,16,0.8,4,16,0.8,4,4,0.2,1,16,0.8,4,16,0.8,4
S01683,Multiplication,4,10,0.5,2,12,0.6,3,10,0.5,2,8,0.4,1,8,0.4,1,10,0.5,1,12,0.6,3,16,0.8,4
S05659,Ordering Fractions,5,18,0.9,4,4,0.2,1,10,0.5,2,14,0.7,3,12,0.6,3,0,0.0,0,20,1.0,5,8,0.4,2
S02539,Addition,0,2,0.1,0,14,0.7,3,6,0.3,1,6,0.3,0,6,0.3,1,14,0.7,3,12,0.6,3,12,0.6,2
S04767,Fraction to Decimal,3,8,0.4,2,8,0.4,1,18,0.9,4,4,0.2,1,8,0.4,0,8,0.4,1,8,0.4,2,16,0.8,4
S01393,Fraction to Decimal,3,16,0.8,4,16,0.8,4,16,0.8,4,8,0.4,1,20,1.0,5,18,0.9,4,16,0.8,4,20,1.0,5
S05306,Ordering Fractions,5,4,0.2,1,10,0.5,2,8,0.4,2,12,0.6,3,10,0.5,2,0,0.0,0,2,0.1,0,4,0.2,1
S02763,Simplifying Fractions,6,12,0.6,3,14,0.7,3,10,0.5,2,12,0.6,2,14,0.7,3,16,0.8,4,6,0.3,1,14,0.7,3
S03384,Simplifying Fractions,6,12,0.6,3,12,0.6,2,18,0.9,4,4,0.2,0,8,0.4,1,6,0.3,1,2,0.1,0,12,0.6,3
S03717,Division,2,8,0.4,2,6,0.3,1,4,0.2,1,6,0.3,1,10,0.5,2,8,0.4,2,8,0.4,2,10,0.5,2
S03842,Fraction to Decimal,3,8,0.4,1,14,0.7,3,16,0.8,4,4,0.2,1,10,0.5,2,12,0.6,3,6,0.3,1,8,0.4,2
S04100,Multiplication,4,12,0.6,3,12,0.6,3,12,0.6,2,16,0.8,3,6,0.3,1,10,0.5,2,6,0.3,1,14,0.7,3
S05981,Division,2,8,0.4,2,10,0.5,2,0,0.0,0,20,1.0,5,2,0.1,0,14,0.7,3,10,0.5,2,18,0.9,4
S02818,Division,2,6,0.3,1,14,0.7,3,4,0.2,0,4,0.2,1,6,0.3,1,10,0.5,2,10,0.5,2,12,0.6,3
S02109,Fraction to Decimal,3,8,0.4,2,14,0.7,3,12,0.6,3,6,0.3,1,12,0.6,2,12,0.6,3,14,0.7,3,18,0.9,4
S06070,Fraction to Decimal,3,12,0.6,3,4,0.2,1,8,0.4,2,0,0.0,0,4,0.2,1,16,0.8,4,12,0.6,3,16,0.8,4
S02951,Simplifying Fractions,6,12,0.6,2,8,0.4,1,6,0.3,1,8,0.4,1,14,0.7,3,10,0.5,2,2,0.1,0,10,0.5,2
S05676,Division,2,16,0.8,4,20,1.0,5,10,0.5,2,12,0.6,3,20,1.0,5,12,0.6,3,20,1.0,5,16,0.8,4
S05167,Ordering Fractions,5,6,0.3,1,12,0.6,3,12,0.6,3,0,0.0,0,8,0.4,2,0,0.0,0,4,0.2,1,4,0.2,1
S00609,Ordering Fractions,5,14,0.7,3,14,0.7,3,10,0.5,2,12,0.6,2,16,0.8,3,8,0.4,2,16,0.8,4,8,0.4,2
S03023,Multiplication,4,18,0.9,4,10,0.5,2,12,0.6,2,12,0.6,3,8,0.4,1,16,0.8,3,10,0.5,1,8,0.4,1
S03230,Fraction to Decimal,3,12,0.6,3,16,0.8,4,16,0.8,4,6,0.3,1,8,0.4,2,6,0.3,1,16,0.8,4,16,0.8,4
S06395,Multiplication,4,16,0.8,4,12,0.6,3,16,0.8,4,20,1.0,5,8,0.4,2,12,0.6,3,12,0.6,3,20,1.0,5
S03070,Addition,0,4,0.2,0,10,0.5,2,18,0.9,4,14,0.7,3,8,0.4,2,12,0.6,2,12,0.6,3,10,0.5,2
S02492,Addition,0,8,0.4,1,10,0.5,2,14,0.7,3,18,0.9,4,10,0.5,2,12,0.6,3,12,0.6,2,12,0.6,3
S01661,Comparing Fractions,1,16,0.8,4,8,0.4,2,12,0.6,3,12,0.6,3,16,0.8,4,14,0.7,3,14,0.7,2,16,0.8,4
S05345,Fraction to Decimal,3,20,1.0,5,16,0.8,4,8,0.4,2,6,0.3,1,14,0.7,3,8,0.4,2,20,1.0,5,8,0.4,2
S02863,Simplifying Fractions,6,14,0.7,3,12,0.6,1,16,0.8,4,12,0.6,3,8,0.4,1,10,0.5,2,6,0.3,1,16,0.8,4
S00500,Comparing Fractions,1,16,0.8,3,6,0.3,1,12,0.6,3,10,0.5,2,18,0.9,4,10,0.5,2,10,0.5,2,18,0.9,4
S00427,Fraction to Decimal,3,16,0.8,3,12,0.6,3,12,0.6,3,8,0.4,2,10,0.5,2,12,0.6,2,8,0.4,1,18,0.9,4
S02747,Comparing Fractions,1,14,0.7,3,2,0.1,0,10,0.5,2,14,0.7,3,12,0.6,3,16,0.8,3,18,0.9,4,12,0.6,2
S00079,Addition,0,10,0.5,2,14,0.7,3,14,0.7,3,18,0.9,4,16,0.8,4,20,1.0,5,20,1.0,5,14,0.7,2
S02470,Division,2,12,0.6,2,10,0.5,2,8,0.4,0,10,0.5,2,8,0.4,2,10,0.5,2,14,0.7,3,14,0.7,2
S02524,Ordering Fractions,5,14,0.7,3,18,0.9,4,8,0.4,2,14,0.7,3,14,0.7,3,8,0.4,2,8,0.4,2,12,0.6,3
S02406,Fraction to Decimal,3,12,0.6,1,10,0.5,2,8,0.4,1,4,0.2,0,18,0.9,4,18,0.9,4,4,0.2,0,6,0.3,1
