weak_area,video_title,video_url,video_duration,difficulty_level,content_quality_score,student_suitability_score,recommendation_score
Ordering Fractions,Mastering Fractions,https://youtu.be/XvjQcHbUNNw?si=Xyv5SPufpJclBZIf,8:00,Advanced,8.7,8.601,8.153
Subtraction,Subtracting Large Numbers,https://youtu.be/HlxqCdDrbdc?si=1RAFlZfZuuD3LnjX,5:04,Intermediate,8.0,9.937,8.533
Division,Smart Long Division,https://youtu.be/HJYHNxS64f0?si=PJiPytkuwiCJhiuV,14:40,Advanced,8.9,7.772,7.697
Simplifying Fractions,Learn Fraction Simplification,https://youtu.be/IuB8yTJ0-hk?si=8-bnaKA-irwAua1m,6:20,Intermediate,8.0,9.005,8.196
Simplifying Fractions,Reducing Fractions to Simplest Form,https://youtu.be/gVls1-gjIn0?si=vXNqJqUYBvTrC8xT,11:19,Advanced,8.5,7.793,7.609
Ordering Fractions,Introduction to Ordering Fractions,https://youtu.be/rL18ZMgCeKU?si=nixffH9YSe3hdGgm,12:04,Beginner,8.2,8.07,7.771
Comparing Fractions,Comparing Fractions with different Denominators,https://youtu.be/d6fCqzuWjbo?si=eVQb7MoRlFCtsvGj,10:11,Intermediate,8.6,8.503,8.191
Subtraction,Subtracting Whole Numbers,https://www.youtube.com/watch?v=z4bTlVxU9C0,8:40,Beginner,8.7,7.636,8.003
Subtraction,Multi-Digit Subtraction,https://youtu.be/Y6M89-6106I?si=6dT-roRnqAH6OHdl,6:56,Beginner,8.3,8.428,8.169
Multiplication,Understanding Multiplication,https://youtu.be/_PyA3CJ-V98?si=mTi02JfyOo0ydPLR,13:18,Intermediate,8.8,8.454,8.03
Simplifying Fractions,Learn Fraction Simplification,https://youtu.be/IuB8yTJ0-hk?si=8-bnaKA-irwAua1m,6:20,Intermediate,8.0,9.78,8.504
Ordering Fractions,Fraction Ordering,https://youtu.be/76s8ZzK87rA?si=F0Z4GtJkicWyq5_A,14:40,Intermediate,7.9,9.571,8.072
Addition,Adding Three Decimals,https://youtu.be/sQ1W919fgq8?si=V7TgnmmWgHYc_A5P,4:55,Beginner,8.2,9.468,8.355
Fractions to Decimals,Introduction to Fractions to Decimals,https://youtu.be/pDs4a4ijqh0?si=ktPINIYpIFYNILOV,8:00,Intermediate,8.0,7.249,7.431
Subtraction,Subtracting Whole Numbers,https://www.youtube.com/watch?v=z4bTlVxU9C0,8:40,Beginner,8.7,7.145,7.832
Addition,Decimal Arithmetic,https://www.youtube.com/watch?v=kwh4SD1ToFc,12:14,Intermediate,9.0,9.672,8.638
Addition,Adding Large Numbers,https://youtu.be/T9asFgfN5bg?si=CI2z3n21hND5aFvQ,5:03,Intermediate,7.8,7.619,7.56
Simplifying Fractions,Simplifying Fractions,https://www.youtube.com/watch?v=AtBUQH8Tkqc&t=67s,8:30,Beginner,9.0,9.949,8.997
Simplifying Fractions,Reducing Fractions to Simplest Form,https://youtu.be/gVls1-gjIn0?si=vXNqJqUYBvTrC8xT,11:19,Advanced,8.5,9.125,8.112
Comparing Fractions,Comparing Fractions,https://www.youtube.com/watch?v=u_QTuWj107o,7:42,Beginner,8.9,7.712,8.342
Multiplication,Multi-Digit Multiplication,https://youtu.be/dNSrfoYLQZU?si=fjPUGvSBAA5fmj_V,5:02,Advanced,8.3,7.084,7.304
Addition,Adding Large Numbers,https://youtu.be/T9asFgfN5bg?si=CI2z3n21hND5aFvQ,5:03,Intermediate,7.8,9.689,8.266
Subtraction,Subtracting Whole Numbers,https://www.youtube.com/watch?v=z4bTlVxU9C0,8:40,Beginner,8.7,9.148,8.564
Subtraction,Smart Subtraction,https://youtu.be/3fYgZgbOJmM?si=0Xq66JMU0XrVlOsn,13:38,Intermediate,7.9,8.229,7.641
Comparing Fractions,Introduction to Comparing Fractions,https://www.youtube.com/watch?v=KNdUJQ_qd4U,6:30,Beginner,8.3,9.56,8.575
Fractions to Decimals,Convert any Fraction to a Decimal,https://youtu.be/do_IbHId2Os?si=WyTbHiTgY6AaEz_L,6:43,Beginner,8.4,8.524,8.361
Addition,Multi-Digit Addition,https://youtu.be/mAvuom42NyY?si=3Om627A44-sGimLU,6:28,Beginner,8.5,8.684,8.342
Multiplication,Understanding Multiplication,https://youtu.be/_PyA3CJ-V98?si=mTi02JfyOo0ydPLR,13:18,Intermediate,8.8,7.187,7.62
Simplifying Fractions,Learn Fraction Simplification,https://youtu.be/IuB8yTJ0-hk?si=8-bnaKA-irwAua1m,6:20,Intermediate,8.0,8.708,8.06
Fractions to Decimals,Mastering Fractions to Decimals,https://youtu.be/Mpv7AzOUOqg?si=dMjxnFwXU98D4MpH,9:06,Advanced,8.5,7.811,7.635
Fractions to Decimals,Mastering Fractions to Decimals,https://youtu.be/Mpv7AzOUOqg?si=dMjxnFwXU98D4MpH,9:06,Advanced,8.5,8.475,8.002
Simplifying Fractions,Reducing Fractions to Simplest Form,https://youtu.be/gVls1-gjIn0?si=vXNqJqUYBvTrC8xT,11:19,Advanced,8.5,9.798,8.23
Subtraction,Smart Subtraction,https://youtu.be/3fYgZgbOJmM?si=0Xq66JMU0XrVlOsn,13:38,Intermediate,7.9,9.899,8.023
Ordering Fractions,How to Order Fractions,https://www.youtube.com/watch?v=i2PfHDs88YE,6:33,Beginner,8.8,8.006,8.207
Fractions to Decimals,Introduction to Fractions to Decimals,https://youtu.be/pDs4a4ijqh0?si=ktPINIYpIFYNILOV,8:00,Intermediate,8.0,8.484,7.904
Subtraction,Introduction to Subtraction,https://youtu.be/r3qKojj4g4g?si=-XA75LAElZS8jQOy,10:42,Advanced,8.6,7.685,7.354
Comparing Fractions,Comparing Fractions with different Denominators,https://youtu.be/d6fCqzuWjbo?si=eVQb7MoRlFCtsvGj,10:11,Intermediate,8.6,9.827,8.551
Ordering Fractions,Mastering Fractions,https://youtu.be/XvjQcHbUNNw?si=Xyv5SPufpJclBZIf,8:00,Advanced,8.7,9.494,8.506
Division,Smart Long Division,https://youtu.be/HJYHNxS64f0?si=PJiPytkuwiCJhiuV,14:40,Advanced,8.9,7.196,7.553
Multiplication,Understanding Multiplication,https://youtu.be/_PyA3CJ-V98?si=mTi02JfyOo0ydPLR,13:18,Intermediate,8.8,8.829,8.155
Multiplication,Multi-Digit Multiplication,https://youtu.be/dNSrfoYLQZU?si=fjPUGvSBAA5fmj_V,5:02,Advanced,8.3,7.049,7.646
Simplifying Fractions,Learn Fraction Simplification,https://youtu.be/IuB8yTJ0-hk?si=8-bnaKA-irwAua1m,6:20,Intermediate,8.0,7.121,7.284
Comparing Fractions,Comparing Fractions with different Denominators,https://youtu.be/d6fCqzuWjbo?si=eVQb7MoRlFCtsvGj,10:11,Intermediate,8.6,8.054,7.882
Multiplication,Multi-Digit Multiplication,https://youtu.be/dNSrfoYLQZU?si=fjPUGvSBAA5fmj_V,5:02,Advanced,8.3,9.47,8.532
Addition,Decimal Arithmetic,https://www.youtube.com/watch?v=kwh4SD1ToFc,12:14,Intermediate,9.0,9.788,8.551
Addition,Adding Three Decimals,https://youtu.be/sQ1W919fgq8?si=V7TgnmmWgHYc_A5P,4:55,Beginner,8.2,9.575,8.807
Fractions to Decimals,Mastering Fractions to Decimals,https://youtu.be/Mpv7AzOUOqg?si=dMjxnFwXU98D4MpH,9:06,Advanced,8.5,7.046,7.585
Multiplication,Long Multiplication for Grade 7,https://www.youtube.com/watch?v=r85EMNbWMiE,21:00,Beginner,9.2,7.127,7.812
Addition,Multi-Digit Addition,https://youtu.be/mAvuom42NyY?si=3Om627A44-sGimLU,6:28,Beginner,8.5,9.124,8.368
Multiplication,Understanding Multiplication,https://youtu.be/_PyA3CJ-V98?si=mTi02JfyOo0ydPLR,13:18,Intermediate,8.8,8.75,8.23
Fractions to Decimals,Mastering Fractions to Decimals,https://youtu.be/Mpv7AzOUOqg?si=dMjxnFwXU98D4MpH,9:06,Advanced,8.5,7.192,7.456
Comparing Fractions,Introduction to Comparing Fractions,https://www.youtube.com/watch?v=KNdUJQ_qd4U,6:30,Beginner,8.3,8.368,8.137
Simplifying Fractions,Simplifying Fractions,https://www.youtube.com/watch?v=AtBUQH8Tkqc&t=67s,8:30,Beginner,9.0,8.848,8.728
Ordering Fractions,Mastering Fractions,https://youtu.be/XvjQcHbUNNw?si=Xyv5SPufpJclBZIf,8:00,Advanced,8.7,8.739,8.144
Ordering Fractions,Learn Ordering Fractions,https://youtu.be/QECYScPz4sA?si=qJW4l4BvbXma1lOP,10:15,Intermediate,8.5,9.301,8.416
Ordering Fractions,Mastering Fractions,https://youtu.be/XvjQcHbUNNw?si=Xyv5SPufpJclBZIf,8:00,Advanced,8.7,8.582,8.025
Simplifying Fractions,Learn Fraction Simplification,https://youtu.be/IuB8yTJ0-hk?si=8-bnaKA-irwAua1m,6:20,Intermediate,8.0,7.761,7.758
Division,Long Division with 2-Digit Divisors,https://youtu.be/HdU_rf7eMTI?si=Pr40TqBRgGXrpLxG,13:04,Intermediate,8.6,7.032,7.488
Ordering Fractions,How to Order Fractions,https://www.youtube.com/watch?v=i2PfHDs88YE,6:33,Beginner,8.8,7.898,8.288
Ordering Fractions,Fraction Ordering,https://youtu.be/76s8ZzK87rA?si=F0Z4GtJkicWyq5_A,14:40,Intermediate,7.9,9.717,8.187
Addition,Multi-Digit Addition,https://youtu.be/mAvuom42NyY?si=3Om627A44-sGimLU,6:28,Beginner,8.5,8.777,8.423
Fractions to Decimals,Introduction to Fractions to Decimals,https://youtu.be/pDs4a4ijqh0?si=ktPINIYpIFYNILOV,8:00,Intermediate,8.0,9.193,8.282
Multiplication,Master Long Multiplication,https://youtu.be/GKetIwxaenA?si=9tvgkeqmmfUZ80xX,6:25,Beginner,8.5,8.399,8.316
Addition,Adding Three Decimals,https://youtu.be/sQ1W919fgq8?si=V7TgnmmWgHYc_A5P,4:55,Beginner,8.2,7.208,7.959
Addition,Multi-Digit Addition,https://youtu.be/mAvuom42NyY?si=3Om627A44-sGimLU,6:28,Beginner,8.5,9.847,8.793
Comparing Fractions,Comparing Like Fractions,https://youtu.be/H3N5To5fO5U?si=Y3IFqQaqTK2GalSa,4:45,Intermediate,7.8,7.154,7.428
Fractions to Decimals,Introduction to Fractions to Decimals,https://youtu.be/pDs4a4ijqh0?si=ktPINIYpIFYNILOV,8:00,Intermediate,8.0,7.584,7.615
Simplifying Fractions,Reducing Fractions to Simplest Form,https://youtu.be/gVls1-gjIn0?si=vXNqJqUYBvTrC8xT,11:19,Advanced,8.5,7.954,7.791
Comparing Fractions,Mastering Comparing Fractions,https://youtu.be/PEqV48jMeXw?si=55QJueBjYIoAgbk0,11:09,Advanced,8.7,8.773,8.196
Comparing Fractions,Comparing Fractions with different Denominators,https://youtu.be/d6fCqzuWjbo?si=eVQb7MoRlFCtsvGj,10:11,Intermediate,8.6,8.361,8.183
Comparing Fractions,Comparing Fractions,https://www.youtube.com/watch?v=u_QTuWj107o,7:42,Beginner,8.9,9.481,8.941
Comparing Fractions,Comparing Fractions with different Denominators,https://youtu.be/d6fCqzuWjbo?si=eVQb7MoRlFCtsvGj,10:11,Intermediate,8.6,8.515,8.078
Simplifying Fractions,How to Simplify Fractions,https://youtu.be/R-FXE3g8GpU?si=TcmelTK3iD3Nzco1,16:06,Intermediate,8.7,7.144,7.501
Addition,Multi-Digit Addition,https://youtu.be/mAvuom42NyY?si=3Om627A44-sGimLU,6:28,Beginner,8.5,7.062,7.875
Subtraction,Introduction to Subtraction,https://youtu.be/r3qKojj4g4g?si=-XA75LAElZS8jQOy,10:42,Advanced,8.6,9.216,8.248
Simplifying Fractions,How to Simplify Fractions,https://youtu.be/R-FXE3g8GpU?si=TcmelTK3iD3Nzco1,16:06,Intermediate,8.7,9.038,8.243
Subtraction,Smart Subtraction,https://youtu.be/3fYgZgbOJmM?si=0Xq66JMU0XrVlOsn,13:38,Intermediate,7.9,8.467,7.9
Comparing Fractions,Comparing Like Fractions,https://youtu.be/H3N5To5fO5U?si=Y3IFqQaqTK2GalSa,4:45,Intermediate,7.8,9.831,8.182
Ordering Fractions,Learn Ordering Fractions,https://youtu.be/QECYScPz4sA?si=qJW4l4BvbXma1lOP,10:15,Intermediate,8.5,9.129,8.367
Division,Basic Division,https://youtu.be/KGMf314LUc0?si=jxaKi8tja1iw8LUl,9:57,Beginner,8.4,8.786,8.163
Multiplication,Understanding Multiplication,https://youtu.be/_PyA3CJ-V98?si=mTi02JfyOo0ydPLR,13:18,Intermediate,8.8,9.643,8.583
Fractions to Decimals,Introduction to Fractions to Decimals,https://youtu.be/pDs4a4ijqh0?si=ktPINIYpIFYNILOV,8:00,Intermediate,8.0,8.826,7.969
Addition,Adding Three Decimals,https://youtu.be/sQ1W919fgq8?si=V7TgnmmWgHYc_A5P,4:55,Beginner,8.2,9.421,8.548
Division,Division Basics for Beginners,https://youtu.be/InIKW_tfhs4?si=i3EqqM2A_6JHTQYh,3:44,Intermediate,7.8,8.02,7.898
Addition,Adding Large Numbers,https://youtu.be/T9asFgfN5bg?si=CI2z3n21hND5aFvQ,5:03,Intermediate,7.8,8.749,8.087
Comparing Fractions,Comparing Like Fractions,https://youtu.be/H3N5To5fO5U?si=Y3IFqQaqTK2GalSa,4:45,Intermediate,7.8,8.283,7.937
Comparing Fractions,Mastering Comparing Fractions,https://youtu.be/PEqV48jMeXw?si=55QJueBjYIoAgbk0,11:09,Advanced,8.7,9.254,8.316
Fractions to Decimals,Introduction to Fractions to Decimals,https://youtu.be/pDs4a4ijqh0?si=ktPINIYpIFYNILOV,8:00,Intermediate,8.0,9.602,8.273
Comparing Fractions,Comparing Like Fractions,https://youtu.be/H3N5To5fO5U?si=Y3IFqQaqTK2GalSa,4:45,Intermediate,7.8,7.1,7.37
Fractions to Decimals,Introduction to Fractions to Decimals,https://youtu.be/pDs4a4ijqh0?si=ktPINIYpIFYNILOV,8:00,Intermediate,8.0,7.309,7.659
Fractions to Decimals,Convert any Fraction to a Decimal,https://youtu.be/do_IbHId2Os?si=WyTbHiTgY6AaEz_L,6:43,Beginner,8.4,8.009,8.223
Multiplication,Multi-Digit Multiplication,https://youtu.be/dNSrfoYLQZU?si=fjPUGvSBAA5fmj_V,5:02,Advanced,8.3,8.821,8.146
Fractions to Decimals,Introduction to Fractions to Decimals,https://youtu.be/pDs4a4ijqh0?si=ktPINIYpIFYNILOV,8:00,Intermediate,8.0,8.597,7.932
Simplifying Fractions,Learn Fraction Simplification,https://youtu.be/IuB8yTJ0-hk?si=8-bnaKA-irwAua1m,6:20,Intermediate,8.0,8.062,7.972
Subtraction,Multi-Digit Subtraction,https://youtu.be/Y6M89-6106I?si=6dT-roRnqAH6OHdl,6:56,Beginner,8.3,7.946,7.995
Fractions to Decimals,Introduction to Fractions to Decimals,https://youtu.be/pDs4a4ijqh0?si=ktPINIYpIFYNILOV,8:00,Intermediate,8.0,7.701,7.622
Multiplication,Multi-Digit Multiplication,https://youtu.be/dNSrfoYLQZU?si=fjPUGvSBAA5fmj_V,5:02,Advanced,8.3,7.656,7.765
Comparing Fractions,Mastering Comparing Fractions,https://youtu.be/PEqV48jMeXw?si=55QJueBjYIoAgbk0,11:09,Advanced,8.7,8.244,7.995
Fractions to Decimals,Converting Fractions to Decimals,https://youtu.be/UtHGpx_yp4U?si=tVG8XzrdqWBZp_hs,7:54,Intermediate,8.7,8.555,8.021
Comparing Fractions,Mastering Comparing Fractions,https://youtu.be/PEqV48jMeXw?si=55QJueBjYIoAgbk0,11:09,Advanced,8.7,9.436,8.478
Addition,Adding Large Numbers,https://youtu.be/T9asFgfN5bg?si=CI2z3n21hND5aFvQ,5:03,Intermediate,7.8,9.619,8.365
Subtraction,Multi-Digit Subtraction,https://youtu.be/Y6M89-6106I?si=6dT-roRnqAH6OHdl,6:56,Beginner,8.3,7.329,7.664
Ordering Fractions,Introduction to Ordering Fractions,https://youtu.be/rL18ZMgCeKU?si=nixffH9YSe3hdGgm,12:04,Beginner,8.2,9.349,8.312
Ordering Fractions,Introduction to Ordering Fractions,https://youtu.be/rL18ZMgCeKU?si=nixffH9YSe3hdGgm,12:04,Beginner,8.2,7.504,7.784
Comparing Fractions,Introduction to Comparing Fractions,https://www.youtube.com/watch?v=KNdUJQ_qd4U,6:30,Beginner,8.3,8.67,8.216
Addition,Multi-Digit Addition,https://youtu.be/mAvuom42NyY?si=3Om627A44-sGimLU,6:28,Beginner,8.5,7.423,7.906
Multiplication,Long Multiplication for Grade 7,https://www.youtube.com/watch?v=r85EMNbWMiE,21:00,Beginner,9.2,9.084,8.428
Simplifying Fractions,Simplifying Fractions,https://www.youtube.com/watch?v=AtBUQH8Tkqc&t=67s,8:30,Beginner,9.0,7.721,8.414
Ordering Fractions,Learn Ordering Fractions,https://youtu.be/QECYScPz4sA?si=qJW4l4BvbXma1lOP,10:15,Intermediate,8.5,7.839,7.971
Ordering Fractions,Learn Ordering Fractions,https://youtu.be/QECYScPz4sA?si=qJW4l4BvbXma1lOP,10:15,Intermediate,8.5,8.274,8.006
Addition,Adding Three Decimals,https://youtu.be/sQ1W919fgq8?si=V7TgnmmWgHYc_A5P,4:55,Beginner,8.2,9.632,8.696
Comparing Fractions,Comparing Fractions with different Denominators,https://youtu.be/d6fCqzuWjbo?si=eVQb7MoRlFCtsvGj,10:11,Intermediate,8.6,8.102,7.934
Ordering Fractions,Introduction to Ordering Fractions,https://youtu.be/rL18ZMgCeKU?si=nixffH9YSe3hdGgm,12:04,Beginner,8.2,8.878,8.141
Fractions to Decimals,Introduction to Fractions to Decimals,https://youtu.be/pDs4a4ijqh0?si=ktPINIYpIFYNILOV,8:00,Intermediate,8.0,9.111,8.181
Division,Basic Division,https://youtu.be/KGMf314LUc0?si=jxaKi8tja1iw8LUl,9:57,Beginner,8.4,9.659,8.479
Multiplication,Long Multiplication for Grade 7,https://www.youtube.com/watch?v=r85EMNbWMiE,21:00,Beginner,9.2,9.056,8.343
Addition,Adding Three Decimals,https://youtu.be/sQ1W919fgq8?si=V7TgnmmWgHYc_A5P,4:55,Beginner,8.2,8.317,8.095
Addition,Multi-Digit Addition,https://youtu.be/mAvuom42NyY?si=3Om627A44-sGimLU,6:28,Beginner,8.5,9.14,8.461
Comparing Fractions,Comparing Like Fractions,https://youtu.be/H3N5To5fO5U?si=Y3IFqQaqTK2GalSa,4:45,Intermediate,7.8,7.823,7.781
Comparing Fractions,Comparing Fractions with different Denominators,https://youtu.be/d6fCqzuWjbo?si=eVQb7MoRlFCtsvGj,10:11,Intermediate,8.6,8.798,8.183
Fractions to Decimals,Convert any Fraction to a Decimal,https://youtu.be/do_IbHId2Os?si=WyTbHiTgY6AaEz_L,6:43,Beginner,8.4,9.682,8.601
Subtraction,Subtracting Whole Numbers,https://www.youtube.com/watch?v=z4bTlVxU9C0,8:40,Beginner,8.7,7.934,8.2
Ordering Fractions,Learn Ordering Fractions,https://youtu.be/QECYScPz4sA?si=qJW4l4BvbXma1lOP,10:15,Intermediate,8.5,8.846,8.13
Comparing Fractions,Comparing Fractions,https://www.youtube.com/watch?v=u_QTuWj107o,7:42,Beginner,8.9,9.232,8.761
Multiplication,Master Long Multiplication,https://youtu.be/GKetIwxaenA?si=9tvgkeqmmfUZ80xX,6:25,Beginner,8.5,9.368,8.63
Multiplication,Multi-Digit Multiplication,https://youtu.be/dNSrfoYLQZU?si=fjPUGvSBAA5fmj_V,5:02,Advanced,8.3,7.255,7.52
Simplifying Fractions,How to Simplify Fractions,https://youtu.be/R-FXE3g8GpU?si=TcmelTK3iD3Nzco1,16:06,Intermediate,8.7,8.368,7.818
Addition,Adding Three Decimals,https://youtu.be/sQ1W919fgq8?si=V7TgnmmWgHYc_A5P,4:55,Beginner,8.2,7.256,7.746
Multiplication,Understanding Multiplication,https://youtu.be/_PyA3CJ-V98?si=mTi02JfyOo0ydPLR,13:18,Intermediate,8.8,8.614,8.043
Fractions to Decimals,Mastering Fractions to Decimals,https://youtu.be/Mpv7AzOUOqg?si=dMjxnFwXU98D4MpH,9:06,Advanced,8.5,7.592,7.7
Simplifying Fractions,Introduction to Simplifying Fractions,https://youtu.be/k73w_yZb9SM?si=sIcPAuwAjD24B_pV,7:30,Beginner,8.4,8.394,8.079
Subtraction,Subtracting Whole Numbers,https://www.youtube.com/watch?v=z4bTlVxU9C0,8:40,Beginner,8.7,7.855,8.174
Comparing Fractions,Introduction to Comparing Fractions,https://www.youtube.com/watch?v=KNdUJQ_qd4U,6:30,Beginner,8.3,8.935,8.316
Ordering Fractions,Mastering Fractions,https://youtu.be/XvjQcHbUNNw?si=Xyv5SPufpJclBZIf,8:00,Advanced,8.7,9.378,8.271
Ordering Fractions,Fraction Ordering,https://youtu.be/76s8ZzK87rA?si=F0Z4GtJkicWyq5_A,14:40,Intermediate,7.9,7.7,7.345
Comparing Fractions,Mastering Comparing Fractions,https://youtu.be/PEqV48jMeXw?si=55QJueBjYIoAgbk0,11:09,Advanced,8.7,8.228,7.955
Multiplication,Box Method Multiplication,https://youtu.be/n3q3XzzIGSY?si=goczDT3wCWGEkSvm,7:19,Intermediate,8.0,9.462,8.361
Ordering Fractions,Fraction Ordering,https://youtu.be/76s8ZzK87rA?si=F0Z4GtJkicWyq5_A,14:40,Intermediate,7.9,8.224,7.655
Addition,Adding Large Numbers,https://youtu.be/T9asFgfN5bg?si=CI2z3n21hND5aFvQ,5:03,Intermediate,7.8,8.663,8.026
Ordering Fractions,Learn Ordering Fractions,https://youtu.be/QECYScPz4sA?si=qJW4l4BvbXma1lOP,10:15,Intermediate,8.5,9.846,8.593
Division,Basic Division,https://youtu.be/KGMf314LUc0?si=jxaKi8tja1iw8LUl,9:57,Beginner,8.4,8.539,8.212
Multiplication,Multi-Digit Multiplication,https://youtu.be/dNSrfoYLQZU?si=fjPUGvSBAA5fmj_V,5:02,Advanced,8.3,8.576,8.248
Division,Long Division with 2-Digit Divisors,https://youtu.be/HdU_rf7eMTI?si=Pr40TqBRgGXrpLxG,13:04,Intermediate,8.6,7.248,7.645
Addition,Add Numbers Faster,https://youtu.be/-x2yAOt_XFY?si=9WXX46kdbQDVhgO8,4:48,Advanced,8.8,8.466,8.254
Addition,Adding Three Decimals,https://youtu.be/sQ1W919fgq8?si=V7TgnmmWgHYc_A5P,4:55,Beginner,8.2,9.479,8.574
Subtraction,Subtracting Whole Numbers,https://www.youtube.com/watch?v=z4bTlVxU9C0,8:40,Beginner,8.7,7.304,7.97
Comparing Fractions,Comparing Like Fractions,https://youtu.be/H3N5To5fO5U?si=Y3IFqQaqTK2GalSa,4:45,Intermediate,7.8,8.14,7.855
Fractions to Decimals,Convert any Fraction to a Decimal,https://youtu.be/do_IbHId2Os?si=WyTbHiTgY6AaEz_L,6:43,Beginner,8.4,8.627,8.225
Division,Basic Division,https://youtu.be/KGMf314LUc0?si=jxaKi8tja1iw8LUl,9:57,Beginner,8.4,7.895,7.844
Comparing Fractions,Comparing Fractions with different Denominators,https://youtu.be/d6fCqzuWjbo?si=eVQb7MoRlFCtsvGj,10:11,Intermediate,8.6,8.849,8.388
Fractions to Decimals,Mastering Fractions to Decimals,https://youtu.be/Mpv7AzOUOqg?si=dMjxnFwXU98D4MpH,9:06,Advanced,8.5,8.27,7.895
Multiplication,Understanding Multiplication,https://youtu.be/_PyA3CJ-V98?si=mTi02JfyOo0ydPLR,13:18,Intermediate,8.8,7.835,7.727
Addition,Add Numbers Faster,https://youtu.be/-x2yAOt_XFY?si=9WXX46kdbQDVhgO8,4:48,Advanced,8.8,9.05,8.417
Multiplication,Master Long Multiplication,https://youtu.be/GKetIwxaenA?si=9tvgkeqmmfUZ80xX,6:25,Beginner,8.5,9.076,8.614
Ordering Fractions,Mastering Fractions,https://youtu.be/XvjQcHbUNNw?si=Xyv5SPufpJclBZIf,8:00,Advanced,8.7,9.019,8.387
Fractions to Decimals,How to Convert Fractions to Decimals,https://www.youtube.com/watch?v=guBVW5PiHLs&list=PPSV,8:29,Beginner,9.1,8.868,8.769
Multiplication,Box Method Multiplication,https://youtu.be/n3q3XzzIGSY?si=goczDT3wCWGEkSvm,7:19,Intermediate,8.0,8.032,7.766
Ordering Fractions,Mastering Fractions,https://youtu.be/XvjQcHbUNNw?si=Xyv5SPufpJclBZIf,8:00,Advanced,8.7,7.575,7.745
Simplifying Fractions,Simplifying Fractions,https://www.youtube.com/watch?v=AtBUQH8Tkqc&t=67s,8:30,Beginner,9.0,7.695,8.289
Ordering Fractions,Fraction Ordering,https://youtu.be/76s8ZzK87rA?si=F0Z4GtJkicWyq5_A,14:40,Intermediate,7.9,8.118,7.499
Addition,Multi-Digit Addition,https://youtu.be/mAvuom42NyY?si=3Om627A44-sGimLU,6:28,Beginner,8.5,7.324,7.97
Multiplication,Master Long Multiplication,https://youtu.be/GKetIwxaenA?si=9tvgkeqmmfUZ80xX,6:25,Beginner,8.5,7.308,7.968
Division,Basic Division,https://youtu.be/KGMf314LUc0?si=jxaKi8tja1iw8LUl,9:57,Beginner,8.4,9.517,8.458
Division,Division Basics for Beginners,https://youtu.be/InIKW_tfhs4?si=i3EqqM2A_6JHTQYh,3:44,Intermediate,7.8,9.248,8.191
Fractions to Decimals,How to Convert Fractions to Decimals,https://www.youtube.com/watch?v=guBVW5PiHLs&list=PPSV,8:29,Beginner,9.1,7.581,8.16
Ordering Fractions,Fraction Ordering,https://youtu.be/76s8ZzK87rA?si=F0Z4GtJkicWyq5_A,14:40,Intermediate,7.9,8.232,7.373
Addition,Multi-Digit Addition,https://youtu.be/mAvuom42NyY?si=3Om627A44-sGimLU,6:28,Beginner,8.5,8.486,8.354
Comparing Fractions,Introduction to Comparing Fractions,https://www.youtube.com/watch?v=KNdUJQ_qd4U,6:30,Beginner,8.3,7.903,7.914
Simplifying Fractions,Reducing Fractions to Simplest Form,https://youtu.be/gVls1-gjIn0?si=vXNqJqUYBvTrC8xT,11:19,Advanced,8.5,7.45,7.579
Ordering Fractions,Introduction to Ordering Fractions,https://youtu.be/rL18ZMgCeKU?si=nixffH9YSe3hdGgm,12:04,Beginner,8.2,7.407,7.603
Fractions to Decimals,How to Convert Fractions to Decimals,https://www.youtube.com/watch?v=guBVW5PiHLs&list=PPSV,8:29,Beginner,9.1,9.275,8.795
Division,Basic Division,https://youtu.be/KGMf314LUc0?si=jxaKi8tja1iw8LUl,9:57,Beginner,8.4,7.587,7.972
Addition,Adding Large Numbers,https://youtu.be/T9asFgfN5bg?si=CI2z3n21hND5aFvQ,5:03,Intermediate,7.8,8.486,7.792
Comparing Fractions,Comparing Fractions with different Denominators,https://youtu.be/d6fCqzuWjbo?si=eVQb7MoRlFCtsvGj,10:11,Intermediate,8.6,8.833,8.255
Division,Basic Division,https://youtu.be/KGMf314LUc0?si=jxaKi8tja1iw8LUl,9:57,Beginner,8.4,9.626,8.583
Ordering Fractions,How to Order Fractions,https://www.youtube.com/watch?v=i2PfHDs88YE,6:33,Beginner,8.8,8.076,8.36
Fractions to Decimals,Convert any Fraction to a Decimal,https://youtu.be/do_IbHId2Os?si=WyTbHiTgY6AaEz_L,6:43,Beginner,8.4,8.681,8.216
Multiplication,Long Multiplication for Grade 7,https://www.youtube.com/watch?v=r85EMNbWMiE,21:00,Beginner,9.2,8.007,8.01
Multiplication,Multi-Digit Multiplication,https://youtu.be/dNSrfoYLQZU?si=fjPUGvSBAA5fmj_V,5:02,Advanced,8.3,9.187,8.162
